room_num,ec:8c:a2:f2:7a:b8,fa:8f:ca:54:a2:6d,74:3e:2b:7d:04:d8,74:3e:2b:7d:79:b8,74:3e:2b:be:1f:e8,74:3e:2b:be:1f:e2,74:3e:2b:3d:6d:48,14:2d:27:37:99:60,74:3e:2b:be:9d:68,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:62,74:3e:2b:7e:88:28,74:3e:2b:be:9c:d2,74:3e:2b:be:9c:d8,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,74:3e:2b:be:88:22,74:3e:2b:be:88:28,74:3e:2b:3e:88:28,66:eb:8c:0b:20:6e,74:3e:2b:7d:86:b8,74:3e:2b:bd:7e:18,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,fa:8f:ca:76:7d:4c,30:46:9a:fb:c5:a1,74:3e:2b:be:c7:18,40:a8:f0:6b:41:44,74:3e:2b:7c:d2:d8,74:3e:2b:3c:d2:d8,fa:8f:ca:52:95:af,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,ec:8c:a2:b2:7a:bc,ec:8c:a2:f2:7a:bc,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:3e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:bd:04:dc,74:3e:2b:3d:04:dc,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:bd:6d:4c,74:3e:2b:7e:9c:dc,de:9f:db:91:0e:dd,74:3e:2b:bd:6f:88,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:7e:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:bc:d2:dc,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:7c:b6:88,74:3e:2b:3c:b6:88,74:3e:2b:bd:85:a2,74:3e:2b:bd:6d:42,74:3e:2b:bc:d2:d2,74:3e:2b:7d:04:dc,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:be:c7:12,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:1f:ec,74:3e:2b:7c:fb:78,74:3e:2b:3d:85:a8,74:3e:2b:bc:fb:7c,74:3e:2b:3d:7e:18,74:3e:2b:7d:6d:48,f8:f5:32:28:2d:c0,74:3e:2b:7c:fb:7c,74:3e:2b:bd:79:b2,3c:17:10:94:eb:8e,74:3e:2b:bd:7e:12,74:3e:2b:7d:7e:18,74:3e:2b:be:a3:38,74:3e:2b:bd:6f:82,74:3e:2b:bc:b6:82,b8:ee:0e:d6:53:72,74:3e:2b:3d:79:b8,74:3e:2b:3c:fb:78,32:cd:a7:fc:3b:2b,ec:8c:a2:b2:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:bd:6e:62,74:3e:2b:7d:6e:68,74:3e:2b:3d:6e:68,2c:30:33:f8:b8:b9,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7c:d2:dc,a8:9a:93:8a:84:7e,74:3e:2b:3c:d2:dc,b4:2a:0e:10:47:0a,78:29:ed:19:cb:ef,74:3e:2b:bd:6e:68,58:20:b1:3c:74:1f,b4:2a:0e:c7:0f:ae,74:3e:2b:bc:fb:72,ec:8c:a2:72:7a:b8,c8:3a:35:90:b2:11,10:86:8c:18:48:e8,78:29:ed:4c:b2:51,2c:30:33:ff:a5:f9,74:3e:2b:be:a3:32,a0:8c:fd:6c:7d:10,58:90:43:45:2b:e4,74:3e:2b:3e:a3:38,30:46:9a:fb:c5:a3,74:3e:2b:be:c7:58,e6:f5:32:28:2d:c3,74:3e:2b:bc:b6:8c,74:3e:2b:be:c7:52,1c:b0:44:cd:a2:48,74:3e:2b:7e:c7:58,ae:63:be:86:5c:03,a0:64:8f:f7:d1:1d,74:3e:2b:7c:d5:08,40:49:0f:c3:fa:7b,74:3e:2b:3e:c7:58,74:3e:2b:fe:88:2c,74:3e:2b:7e:a3:38,74:3e:2b:fe:c7:5c,74:3e:2b:be:c7:5c,74:3e:2b:3c:b6:8c,74:3e:2b:7d:6a:e8,74:3e:2b:7c:b6:8c,74:3e:2b:7e:c7:5c,74:3e:2b:3e:c7:5c,74:3e:2b:7e:88:2c,74:3e:2b:be:88:2c,74:3e:2b:7d:05:58,74:3e:2b:3e:88:2c
2,56,0,32,98,32,28,0,26,66,70,72,72,26,132,136,134,0,26,28,30,52,44,68,50,52,34,72,50,76,70,42,0,52,0,0,44,42,68,72,68,68,44,44,30,30,30,44,44,44,46,82,82,82,0,0,52,46,0,0,130,130,130,48,130,34,30,34,36,28,32,0,0,0,38,38,26,30,58,0,0,0,48,48,78,78,80,0,62,60,38,70,0,0,0,96,0,70,70,26,36,28,0,96,62,52,60,60,32,32,34,0,30,28,0,0,0,0,0,30,0,0,62,60,0,0,0,0,28,0,0,0,36,30,0,0,28,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,26,32,98,32,28,0,26,68,72,72,72,26,132,138,134,0,26,28,30,50,50,68,50,52,34,72,50,78,70,42,0,52,46,44,42,44,70,72,70,70,44,42,0,0,0,46,46,44,46,80,82,80,0,0,0,0,0,0,0,0,0,46,130,34,30,34,36,28,32,0,0,0,40,38,26,30,58,0,0,0,48,48,78,78,80,0,60,60,36,70,0,0,36,96,0,70,70,26,36,28,0,96,60,52,60,60,32,32,34,0,30,28,0,0,0,0,0,30,0,0,60,60,0,0,0,0,0,0,0,0,34,30,0,0,28,0,26,26,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
2,56,26,32,98,32,28,0,26,64,72,74,72,26,132,138,134,0,26,28,30,50,54,68,50,50,50,74,66,74,68,42,0,52,0,0,42,42,70,68,72,72,42,44,0,0,0,46,46,44,46,82,82,82,0,0,48,48,46,0,130,130,130,0,130,34,30,34,36,28,32,0,0,0,38,38,26,30,58,0,0,0,48,48,78,78,78,0,60,58,38,70,0,0,38,96,0,70,70,26,36,28,0,98,60,52,60,60,32,32,34,0,30,28,0,0,0,0,0,30,0,0,60,60,0,0,0,0,0,0,0,0,36,30,0,0,28,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,26,32,100,32,28,0,26,64,72,74,72,26,132,138,134,0,26,28,30,54,46,68,50,50,50,76,68,74,66,42,0,52,44,44,44,42,70,70,70,72,44,42,32,30,32,44,46,46,44,82,82,82,0,0,48,48,0,0,0,0,0,48,130,34,30,34,36,28,32,0,0,0,38,38,26,30,58,0,0,0,46,46,78,78,78,0,46,58,38,70,0,18,38,98,0,70,70,26,36,28,0,98,44,52,60,60,32,32,34,0,30,28,0,0,0,0,0,30,0,0,60,60,0,0,0,0,0,0,0,0,36,30,0,0,28,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,26,32,98,32,28,56,26,62,72,70,72,26,132,138,134,0,26,28,30,44,46,68,50,50,50,74,64,76,70,42,0,52,0,0,42,42,72,70,72,70,44,42,30,30,30,46,46,44,44,82,80,82,0,0,50,46,46,46,130,130,130,46,130,58,30,34,36,28,32,0,0,0,38,38,26,30,58,56,0,0,46,46,80,74,74,0,46,58,0,70,54,18,0,98,0,70,70,26,36,28,0,98,44,52,70,70,30,32,34,0,30,28,0,0,0,0,0,28,0,0,60,70,0,0,0,0,0,0,0,0,36,30,0,0,28,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,26,36,100,32,28,56,26,62,72,70,72,26,132,52,134,0,50,26,26,50,52,68,50,50,50,78,62,76,70,42,0,52,44,46,44,44,70,70,68,72,44,42,0,0,0,46,46,46,46,82,82,82,0,0,50,0,0,0,0,0,0,46,130,36,30,34,36,28,32,22,30,30,38,38,26,30,58,56,0,0,46,46,80,74,74,0,60,58,38,72,54,18,38,98,0,70,72,26,36,28,0,98,44,52,70,70,30,32,34,0,30,28,24,0,22,0,0,28,0,0,60,70,0,0,0,0,0,0,0,0,36,30,0,0,28,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,26,36,100,32,28,56,26,62,72,70,72,26,132,136,134,0,50,26,26,50,52,68,50,50,50,74,60,76,70,42,0,34,0,0,42,42,70,72,72,70,44,42,30,28,28,46,44,44,44,82,82,82,0,0,48,48,48,0,130,130,130,46,130,36,30,34,36,28,32,0,0,0,38,38,26,32,58,56,46,0,46,46,80,74,74,0,60,60,36,70,54,18,0,98,0,70,72,26,36,28,0,96,44,52,70,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,60,70,0,0,0,0,0,0,0,0,34,30,0,0,28,0,0,26,0,0,26,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2,56,26,36,100,32,30,56,26,66,72,70,72,26,0,138,134,0,50,26,26,42,52,66,50,50,50,72,58,78,68,42,0,34,0,0,44,42,70,70,72,68,42,42,0,0,0,46,46,46,46,82,82,82,0,0,52,48,46,46,0,0,0,0,130,36,30,34,36,30,30,0,0,0,38,38,26,32,58,56,46,0,46,46,80,74,74,0,60,60,38,70,54,18,0,98,0,70,72,26,36,28,0,96,60,52,70,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,60,70,0,0,0,0,0,0,0,0,34,30,0,0,28,0,26,26,0,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,22,34,100,32,30,56,26,66,72,70,72,26,0,136,134,0,50,28,26,50,48,68,50,50,50,74,72,78,68,42,0,34,44,46,42,42,72,70,68,68,42,42,30,30,30,46,46,46,44,78,78,78,0,0,0,0,0,0,0,0,0,44,130,34,0,34,36,30,30,0,0,0,38,40,28,32,58,56,46,0,44,44,80,74,74,0,62,60,38,70,54,18,38,94,0,70,70,26,36,28,0,96,60,52,70,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,60,70,0,0,0,0,0,0,0,0,36,30,0,0,28,0,26,26,0,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,34,98,32,30,52,24,66,72,70,72,26,0,136,134,0,50,28,26,50,48,68,50,38,50,54,54,76,68,42,0,34,0,0,42,44,68,68,70,68,44,44,28,26,28,46,46,46,46,78,78,78,24,0,48,48,46,48,130,130,130,46,130,34,0,34,36,30,30,0,0,0,38,38,28,32,58,52,46,0,44,44,72,72,72,0,62,60,38,70,102,18,38,94,0,70,70,26,36,28,0,96,60,0,72,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,58,70,0,0,0,0,0,0,0,0,38,30,0,0,28,0,26,26,0,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,34,100,32,30,52,24,68,72,70,72,30,0,138,134,0,50,28,28,50,50,54,50,38,50,62,74,76,68,42,0,34,46,46,44,42,68,72,68,70,44,44,30,28,28,46,46,46,44,78,78,76,0,0,48,0,0,0,0,0,0,48,130,34,0,34,36,30,30,26,26,26,38,38,28,32,58,52,46,0,46,44,72,72,72,0,62,60,38,64,102,18,38,96,0,64,64,26,36,28,0,96,60,0,72,70,30,32,34,0,0,0,24,0,24,0,0,28,0,28,58,70,0,0,0,0,0,0,0,0,32,30,0,0,28,0,26,26,0,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,34,98,32,30,52,24,68,26,70,72,30,0,138,134,0,50,28,28,50,50,66,30,36,30,72,74,76,68,42,0,34,46,48,44,44,68,68,66,68,44,44,30,28,28,46,46,46,46,78,78,76,0,0,48,50,46,46,130,130,130,46,130,34,0,34,36,30,30,0,0,0,38,38,28,32,58,52,46,0,46,44,74,72,74,0,60,60,38,70,50,18,0,96,0,70,72,26,36,0,0,96,60,0,72,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,58,70,0,0,0,0,0,0,0,0,34,30,0,0,28,0,26,26,0,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,34,98,32,30,52,24,68,26,70,72,30,0,50,134,0,50,30,30,48,50,66,30,36,30,74,74,76,68,42,0,34,48,44,46,44,70,70,66,66,46,44,30,30,28,44,46,44,46,76,76,78,0,0,50,0,0,0,0,0,0,46,130,34,34,34,32,30,30,26,30,30,0,0,28,32,54,52,46,0,46,44,74,72,74,0,60,54,38,70,50,18,36,94,0,70,72,26,34,0,0,96,60,0,72,70,30,32,34,0,0,0,24,0,22,0,0,28,0,28,58,70,0,0,0,0,0,0,0,0,36,30,0,0,28,0,26,26,0,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,22,34,98,32,30,52,24,68,26,70,72,30,0,60,134,0,50,30,30,50,50,60,30,36,30,74,74,76,62,42,0,34,0,0,44,44,0,0,0,0,44,44,30,28,28,46,46,44,44,76,78,76,0,0,48,46,46,46,130,130,130,0,130,34,34,34,32,30,30,0,0,0,38,38,28,32,54,52,46,0,46,44,74,72,74,0,62,54,38,70,50,18,38,94,0,70,72,26,34,0,0,96,60,0,72,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,62,70,0,0,0,0,0,0,0,0,38,30,0,0,28,0,26,26,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,22,30,98,32,30,56,24,50,70,72,72,30,0,52,134,0,50,30,30,42,54,66,30,36,30,76,74,76,62,42,0,34,0,0,42,42,70,68,66,66,42,42,28,28,28,46,46,44,46,78,78,76,0,0,48,46,44,46,0,0,0,0,130,34,34,34,32,28,30,0,28,30,38,38,28,32,44,52,46,0,48,48,74,72,74,0,56,58,0,70,52,18,0,96,0,70,72,26,34,0,0,96,60,0,72,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,62,70,0,0,0,0,0,0,0,0,38,30,0,0,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,22,30,96,32,30,56,24,50,70,72,72,30,134,136,134,132,50,30,30,50,54,66,30,36,30,74,60,76,66,42,0,34,0,46,42,42,72,70,68,68,42,42,0,0,0,46,44,44,46,78,78,78,0,0,48,0,0,0,130,130,130,48,130,34,34,34,32,28,30,0,0,0,46,40,30,32,44,52,46,0,48,48,74,72,74,0,62,58,36,70,52,18,36,96,0,70,72,0,34,0,0,96,62,0,70,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,62,70,0,0,0,0,0,0,0,0,34,30,0,0,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,22,34,96,32,30,58,24,44,72,72,72,30,134,136,134,132,50,30,30,42,52,68,30,36,30,72,60,76,66,0,0,34,48,48,44,42,68,70,68,66,44,44,28,30,30,46,44,46,44,78,76,78,0,0,52,0,0,0,0,0,0,48,130,34,34,34,32,28,30,28,30,30,38,38,30,32,44,56,46,0,48,46,74,72,74,0,62,58,38,70,58,18,38,94,0,70,70,0,34,0,0,94,62,0,70,70,30,32,34,0,0,0,24,0,24,0,0,28,0,28,62,70,0,0,0,0,0,0,0,0,34,30,0,0,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,22,34,98,32,30,58,24,68,70,72,70,30,132,136,134,134,50,30,30,50,52,54,30,36,30,76,66,78,64,0,0,34,0,0,42,42,68,68,68,68,42,44,28,28,28,44,46,46,46,76,76,76,0,0,48,48,46,48,130,130,130,0,130,34,34,34,32,28,30,0,0,0,36,38,30,32,44,56,46,0,48,46,78,78,78,0,60,58,0,72,58,18,0,96,0,64,62,0,34,0,0,96,60,0,70,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,62,70,0,0,0,0,0,0,0,0,36,30,0,0,0,0,26,0,26,0,22,28,16,0,0,0,0,0,0,0,0,0,0,0,0
2,58,22,34,102,32,26,58,24,66,70,72,70,28,132,136,134,134,50,30,30,50,58,54,30,50,30,76,66,74,68,0,0,34,50,48,44,44,66,66,66,66,44,42,0,0,0,44,44,46,44,78,78,78,0,0,46,46,46,46,0,0,0,48,130,34,30,34,32,28,32,24,30,28,38,38,30,32,44,56,46,0,48,46,78,78,78,0,60,60,0,72,58,18,0,98,0,64,62,0,34,0,0,100,60,0,70,70,30,32,34,0,0,0,22,0,24,0,0,28,0,28,62,70,0,0,0,0,0,0,0,0,40,30,0,0,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,22,34,98,32,26,58,24,66,70,72,70,28,132,138,134,134,50,28,30,46,48,54,30,50,30,44,66,74,70,0,0,34,46,44,44,44,66,66,66,66,44,42,0,0,0,46,46,46,46,80,78,78,0,0,0,0,0,0,0,0,0,44,130,34,30,34,32,28,32,0,0,0,42,40,30,32,44,56,46,0,44,42,78,78,78,0,62,60,0,64,58,0,34,96,0,70,62,0,34,0,0,96,62,44,70,70,30,32,34,0,0,0,0,0,0,0,0,28,0,28,62,70,0,0,0,0,0,0,0,0,38,30,0,0,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,22,34,96,32,26,58,24,68,74,72,72,28,132,50,134,134,50,28,30,42,48,66,52,52,50,72,66,80,70,0,0,34,44,46,44,44,68,70,68,70,44,44,28,30,28,44,44,44,44,78,78,78,0,0,48,48,48,48,130,130,130,48,130,34,30,34,32,28,32,0,0,0,38,38,30,32,44,56,46,0,44,42,80,78,78,0,62,60,36,70,52,0,0,94,0,72,62,0,34,0,0,94,62,44,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,28,62,62,0,0,0,0,0,0,0,0,34,30,0,0,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,26,34,92,32,26,58,24,68,74,72,72,28,132,138,134,134,0,28,30,46,48,68,52,52,50,78,66,78,72,0,0,34,0,0,44,44,68,68,66,68,46,44,32,30,28,44,44,44,44,78,78,78,0,0,48,0,0,0,0,0,0,0,130,34,30,34,32,28,32,0,0,0,38,40,30,32,44,56,46,0,44,42,80,78,78,0,62,60,36,70,52,0,34,94,0,72,70,0,34,0,0,90,62,60,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,28,62,62,0,0,0,0,0,0,0,0,36,30,0,20,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,104,32,26,58,24,66,72,72,72,28,132,136,134,134,0,28,30,46,48,68,52,34,50,72,66,76,68,0,0,0,0,0,42,42,68,68,70,68,44,42,30,32,30,44,44,44,44,78,78,78,0,0,48,48,48,48,130,130,130,50,130,34,30,34,32,28,32,0,0,0,38,38,30,0,44,56,0,0,44,42,72,78,72,0,62,60,0,70,52,0,0,100,0,70,70,0,34,0,0,98,62,60,70,62,30,34,30,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,36,30,0,0,0,0,26,0,26,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,90,32,26,58,24,66,72,72,72,28,132,136,134,134,0,28,30,50,48,76,52,34,50,76,84,76,68,0,0,0,46,46,44,44,68,70,66,68,44,42,0,0,0,44,44,44,44,78,80,80,0,0,48,0,0,0,0,0,0,0,130,34,30,34,32,28,32,0,0,0,38,38,30,0,44,56,0,0,48,42,72,78,72,0,60,60,36,70,52,0,36,90,0,70,70,0,34,0,0,90,62,60,70,62,30,34,30,0,0,0,0,0,0,0,0,0,0,0,60,62,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,26,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,98,32,26,58,30,68,72,72,72,28,132,136,134,134,0,28,30,46,48,68,52,34,50,76,84,74,70,0,0,0,50,50,42,42,68,66,68,68,44,44,30,30,32,44,44,44,44,78,78,78,0,0,48,48,48,48,130,130,130,0,130,0,30,34,32,28,32,0,0,0,38,40,26,0,44,58,0,0,48,42,78,78,76,0,60,60,36,64,60,0,36,94,0,72,70,0,34,0,0,96,62,60,70,62,30,34,30,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,24,26,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,96,32,26,56,30,64,72,72,72,28,132,136,134,134,0,28,30,50,48,68,52,34,50,76,84,74,70,0,0,0,42,44,46,44,68,68,68,68,44,44,0,0,0,44,46,44,44,78,78,78,0,0,48,0,0,0,0,0,0,42,130,0,30,34,32,28,32,20,0,0,38,38,26,0,44,56,0,0,44,42,78,78,76,0,58,60,32,70,56,0,34,92,0,70,72,0,34,0,0,92,62,60,70,62,30,34,30,0,0,0,22,0,22,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,24,26,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,100,32,26,56,30,68,72,72,72,28,132,136,134,134,0,28,30,52,48,68,50,52,50,74,84,74,70,44,0,0,0,0,44,44,66,66,66,68,44,44,30,30,32,44,46,44,44,78,78,78,0,0,52,46,46,0,130,130,130,0,130,0,30,34,32,28,32,0,0,0,40,40,26,0,44,56,0,0,44,42,80,76,78,0,62,60,34,70,56,0,36,98,0,70,72,28,34,0,0,98,62,60,70,70,34,30,32,0,0,0,0,0,0,0,0,34,0,0,62,70,0,0,0,0,24,0,0,24,38,0,0,0,0,0,0,24,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,102,32,26,56,30,70,72,72,74,28,132,136,134,134,0,28,30,62,54,68,50,52,50,80,66,74,66,44,0,0,50,50,0,0,66,66,70,64,0,0,0,0,0,46,46,46,44,80,78,80,0,0,50,48,48,50,0,0,0,48,130,0,30,34,32,28,32,0,0,0,40,40,26,0,44,56,0,0,44,42,80,76,78,0,60,60,34,72,56,20,36,102,0,70,70,28,34,0,0,102,62,62,70,70,34,30,32,0,0,0,0,0,0,0,0,34,0,0,62,70,0,0,0,0,24,0,0,24,36,0,0,0,0,0,0,24,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,88,32,26,56,30,54,72,72,72,28,134,136,134,134,0,28,30,50,42,66,50,52,50,72,66,74,70,44,0,52,0,48,44,44,64,64,0,68,44,44,30,30,28,46,44,46,46,82,82,80,0,0,52,46,46,46,130,130,130,0,130,0,30,34,0,28,32,0,0,0,40,40,26,0,44,56,0,0,44,42,72,68,70,0,62,60,38,72,56,20,0,92,0,70,70,28,34,0,0,96,62,62,70,70,34,30,32,0,0,0,0,0,0,0,0,34,0,0,62,70,0,0,0,0,24,0,0,24,36,30,0,0,0,0,0,24,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,26,34,102,32,26,56,30,54,72,72,72,28,134,48,134,134,0,24,30,52,42,68,52,54,52,74,66,74,70,44,0,52,50,48,44,42,72,70,66,68,42,44,0,0,0,44,44,44,44,82,82,82,0,0,48,48,48,48,0,0,0,48,130,0,32,34,0,30,28,26,30,30,40,38,26,0,58,56,0,0,44,42,72,68,70,0,60,58,38,72,56,20,38,98,0,72,72,28,34,0,0,98,60,62,70,70,34,30,32,0,34,34,24,0,24,0,0,34,0,0,62,70,0,0,0,0,24,0,0,24,38,30,0,0,0,0,0,24,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,22,34,100,32,26,56,30,54,72,72,72,28,134,138,134,134,0,24,30,48,42,66,52,52,52,80,68,76,70,42,0,52,44,0,44,44,66,66,68,66,46,44,0,0,0,44,44,46,44,80,80,80,0,0,48,48,0,0,0,0,0,50,130,0,32,34,0,30,28,0,0,0,0,0,26,0,58,56,44,0,44,42,72,68,70,0,62,58,40,72,56,20,36,98,0,72,72,28,34,0,0,98,62,62,70,70,34,30,32,0,34,34,0,0,0,0,0,34,0,0,62,70,0,0,0,0,24,0,0,24,38,28,0,0,26,0,26,24,0,0,0,28,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,22,30,98,32,30,56,30,66,72,70,72,28,134,138,0,134,0,24,30,50,44,66,52,52,52,74,74,76,44,42,0,52,0,0,44,44,66,68,66,68,44,44,0,0,0,46,46,44,44,80,80,80,0,0,48,46,46,46,0,0,0,0,130,0,32,34,0,32,32,0,0,0,38,38,26,0,58,56,44,0,44,42,72,68,70,0,46,58,0,72,56,20,0,96,0,72,72,28,34,0,0,96,62,62,70,70,34,30,32,0,26,28,0,0,0,0,0,32,0,0,44,70,0,0,0,0,24,0,0,24,36,28,0,0,26,0,26,24,0,0,0,28,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,22,30,98,32,30,56,30,66,72,70,72,28,134,136,0,134,0,24,30,50,48,66,52,52,52,74,66,76,68,42,0,52,42,0,44,44,66,68,66,66,46,44,28,28,28,46,44,44,44,80,80,80,0,0,0,0,0,0,0,0,0,42,130,0,32,34,0,32,32,0,0,0,38,38,26,0,58,56,44,0,44,42,72,68,70,0,62,58,36,72,56,20,36,98,0,72,72,28,34,0,0,96,60,60,70,70,34,30,32,0,26,28,0,0,0,0,0,32,0,0,62,70,0,0,0,0,24,0,0,24,34,28,0,18,26,0,26,24,0,0,0,28,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,22,30,76,32,30,56,30,66,72,70,72,28,134,136,0,0,0,24,30,54,48,68,52,36,52,76,66,76,68,42,0,52,0,0,44,44,68,68,68,66,44,44,28,28,28,44,44,44,44,82,82,82,0,0,48,46,0,0,130,130,130,0,130,0,32,34,0,32,32,0,0,0,46,40,26,0,58,56,44,0,44,42,72,74,74,0,62,58,0,70,56,20,0,98,0,70,70,28,34,0,0,96,62,60,70,70,32,30,32,0,26,28,0,0,0,0,0,28,0,0,62,70,0,0,0,0,24,0,0,24,36,28,0,0,26,0,26,24,0,0,0,28,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,22,30,100,30,30,56,30,64,72,70,72,0,134,136,0,0,0,24,0,46,48,54,52,36,52,74,66,76,68,42,0,52,42,42,44,44,66,66,68,66,44,44,0,0,0,46,46,46,46,82,82,82,0,0,48,0,0,0,0,0,0,42,130,0,32,0,0,32,32,0,0,0,38,38,26,0,58,56,44,0,44,40,72,74,74,0,62,58,36,64,56,20,36,94,0,70,62,28,34,0,0,96,62,60,70,70,32,30,32,0,26,28,0,0,0,0,0,28,0,0,62,70,0,0,0,0,24,0,0,24,38,28,0,0,26,0,26,24,0,0,20,28,0,22,0,0,0,0,0,0,0,0,0,0,0
2,58,22,30,102,30,30,56,30,64,72,70,72,0,134,138,134,134,0,24,0,50,48,54,52,36,52,74,66,76,68,44,0,36,0,0,44,44,66,66,66,66,44,44,28,28,28,46,46,46,46,82,82,82,0,0,48,48,48,46,130,130,130,46,130,0,32,0,0,32,32,0,0,0,40,40,30,0,58,56,46,0,44,40,72,74,74,0,62,58,34,64,56,20,36,94,0,70,62,28,34,24,0,100,62,60,70,70,32,30,32,0,26,28,0,0,0,0,0,28,0,0,62,70,0,0,0,0,24,0,0,24,38,26,0,0,28,0,26,24,0,0,20,28,0,22,0,0,0,0,0,0,0,0,0,0,0
