room_num,40:a8:f0:6b:41:44,14:2d:27:37:99:60,74:3e:2b:3e:9c:d8,74:3e:2b:7e:9c:d8,74:3e:2b:be:9c:d2,74:3e:2b:7c:d4:28,74:3e:2b:3d:7e:18,74:3e:2b:7d:7e:18,74:3e:2b:bd:7e:18,74:3e:2b:bd:7e:12,74:3e:2b:be:9c:d8,74:3e:2b:3c:fb:78,74:3e:2b:7c:fb:78,74:3e:2b:bc:fb:72,74:3e:2b:3d:6d:48,74:3e:2b:7d:6d:48,74:3e:2b:bd:6d:42,fa:8f:ca:52:95:af,30:46:9a:fb:c5:a1,74:3e:2b:3d:86:b8,74:3e:2b:3e:c7:18,74:3e:2b:7e:c7:18,74:3e:2b:be:c7:18,74:3e:2b:be:c7:12,74:3e:2b:be:9d:68,66:eb:8c:0b:20:6e,74:3e:2b:bd:79:b2,74:3e:2b:7d:79:b8,74:3e:2b:3d:79:b8,fa:8f:ca:76:7d:4c,ec:8c:a2:f2:7a:b8,74:3e:2b:bc:fb:7c,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:7c:fb:7c,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7e:9d:6c,74:3e:2b:3e:9d:6c,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:bd:6d:4c,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,74:3e:2b:bd:04:dc,74:3e:2b:7d:04:dc,74:3e:2b:3d:04:dc,74:3e:2b:7e:9c:dc,ec:8c:a2:f2:7a:bc,ec:8c:a2:b2:7a:bc,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,ec:8c:a2:b2:7a:b8,ec:8c:a2:72:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:be:9d:62,74:3e:2b:7e:9d:68,74:3e:2b:3e:9d:68,74:3e:2b:bc:b6:8c,74:3e:2b:7c:b6:88,74:3e:2b:7d:86:b8,74:3e:2b:bc:d4:22,c8:3a:35:90:b2:11,32:cd:a7:fc:3b:2b,74:3e:2b:7d:6e:68,74:3e:2b:3d:6e:68,74:3e:2b:bc:d2:dc,74:3e:2b:3c:d2:dc,74:3e:2b:bc:d2:d2,74:3e:2b:7c:d2:d8,74:3e:2b:3c:d2:d8,74:3e:2b:bd:85:a2,74:3e:2b:3d:85:a8,74:3e:2b:7d:04:d8,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,de:9f:db:91:0e:dd,2c:30:33:f8:b8:b9,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:3c:d4:28,74:3e:2b:bd:6e:62,74:3e:2b:bd:6e:68,74:3e:2b:7c:d2:dc,74:3e:2b:3d:04:d8,74:3e:2b:bd:04:d2,b4:2a:0e:c7:0f:ae,74:3e:2b:bd:86:b2,fa:8f:ca:54:a2:6d,74:3e:2b:be:1f:e8,b8:ee:0e:d6:53:72,74:3e:2b:bd:6f:88,74:3e:2b:7e:a3:38,74:3e:2b:3e:a3:38,74:3e:2b:be:a3:32,74:3e:2b:3d:6f:88,74:3e:2b:bc:b6:82,78:29:ed:4c:b2:51,74:3e:2b:be:88:28,74:3e:2b:be:c7:58,74:3e:2b:bd:6f:82,74:3e:2b:7d:6f:88,74:3e:2b:3c:b6:88,10:86:8c:18:48:e8,58:20:b1:3c:74:1f,74:3e:2b:7c:d5:08,74:3e:2b:be:a3:38
3,46,26,108,108,108,40,54,54,50,54,104,42,38,40,56,62,56,32,46,36,60,60,58,60,58,0,82,88,76,66,52,30,32,0,0,0,28,56,56,64,56,56,64,64,0,0,0,38,0,0,56,56,54,52,30,30,32,108,46,44,44,44,50,48,52,38,38,66,66,66,0,0,24,40,0,0,28,32,0,0,50,54,50,44,44,0,0,0,0,0,0,0,0,56,32,32,0,0,0,0,32,0,0,22,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,26,108,108,108,44,54,54,50,54,104,42,38,40,54,62,56,34,46,36,60,60,58,60,58,0,82,90,76,70,52,28,34,0,0,0,28,56,56,64,56,56,64,64,106,106,108,34,34,36,56,50,52,54,30,30,30,108,42,42,42,42,50,48,52,38,36,66,66,66,0,0,24,42,0,0,28,32,0,0,50,54,50,44,44,0,0,0,0,0,0,0,0,42,32,32,0,0,0,0,32,0,0,22,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,26,108,108,108,44,54,54,50,54,110,42,32,40,54,62,56,34,46,36,60,60,58,60,58,0,80,88,82,66,52,30,34,32,32,34,0,56,56,64,56,56,64,64,0,0,0,32,34,0,52,52,52,54,30,30,40,108,0,0,0,0,50,48,0,38,36,66,66,66,0,0,24,42,0,0,28,32,0,0,50,54,50,44,44,0,0,0,0,0,0,0,0,42,32,32,0,0,0,0,32,0,24,22,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,26,108,108,108,42,54,54,52,54,106,42,42,42,56,62,54,34,46,36,62,60,64,60,58,36,82,88,82,68,52,0,32,0,0,0,0,56,56,64,56,56,64,64,106,106,108,34,32,34,52,50,46,50,30,30,30,108,42,40,42,38,50,48,0,38,38,66,66,66,22,0,24,40,0,38,28,32,0,0,50,54,50,44,26,0,24,0,0,0,22,22,22,40,32,32,0,0,0,0,32,0,24,22,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,26,110,108,110,42,54,54,52,54,108,42,42,42,56,62,54,34,46,30,62,60,64,60,58,36,82,84,82,44,52,30,0,0,0,0,30,56,56,64,56,56,62,62,0,0,0,0,0,0,52,52,52,52,30,30,30,108,40,42,40,42,50,48,0,38,38,66,66,66,0,0,24,40,0,38,28,32,0,0,50,54,50,44,26,0,0,0,0,0,0,0,0,40,32,32,0,0,0,0,32,0,24,22,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,46,26,110,108,110,42,54,54,50,54,110,42,42,42,56,40,54,34,46,30,62,60,64,60,58,36,82,86,80,36,52,0,34,36,0,0,0,58,58,62,56,58,64,62,0,0,0,34,32,34,52,50,52,52,32,30,32,108,44,42,46,40,50,48,0,0,0,66,66,66,0,0,24,40,0,38,28,32,0,0,50,0,50,44,26,0,0,0,0,0,0,0,0,40,32,32,0,0,0,0,32,22,24,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,48,26,110,108,110,44,54,54,50,54,104,0,42,42,52,56,54,34,46,30,62,60,64,60,58,36,82,86,82,38,52,0,0,0,0,0,0,56,58,64,58,56,64,64,108,108,108,36,0,0,52,52,52,52,30,0,0,108,44,40,44,42,50,48,0,0,0,66,66,66,0,0,24,42,0,42,28,32,0,0,50,0,50,0,26,0,24,0,0,0,0,0,0,40,32,32,0,0,0,0,32,22,24,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,54,26,110,108,110,44,54,54,50,54,110,0,42,42,52,56,54,34,46,30,62,60,64,60,58,36,82,86,82,38,52,30,32,30,30,32,30,58,56,64,58,0,62,64,0,0,0,0,34,0,54,52,52,52,30,30,32,108,40,42,42,44,50,48,0,36,38,66,66,66,0,0,24,42,0,42,28,32,0,0,50,0,0,0,26,0,0,0,0,0,0,0,0,40,32,32,0,0,0,0,32,22,24,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,54,26,110,108,110,44,54,54,50,54,104,0,42,42,52,56,54,34,48,30,60,60,82,62,58,36,80,86,80,36,52,0,32,32,34,34,0,58,58,66,58,58,64,64,108,108,108,34,32,32,54,52,52,50,30,30,32,108,42,42,40,42,50,48,0,36,38,66,66,66,0,0,40,42,0,40,28,32,0,0,50,0,0,0,26,0,24,26,0,0,0,0,0,40,32,32,0,0,0,0,32,22,24,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,110,108,110,44,54,54,50,54,104,0,42,42,52,56,54,34,48,30,60,60,60,62,58,36,82,64,80,66,52,0,32,32,30,32,0,58,58,64,58,58,62,0,0,0,0,0,32,0,52,50,48,54,32,32,32,108,42,40,42,40,50,48,0,36,38,66,66,66,0,0,40,42,0,40,28,32,0,0,50,0,0,0,26,0,0,0,0,0,0,0,0,40,32,32,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,110,108,110,44,54,54,52,54,106,0,46,42,52,56,54,34,36,30,60,60,60,62,46,36,80,88,82,46,52,0,34,0,0,0,0,56,54,68,56,54,64,64,106,106,108,32,32,32,50,50,52,52,30,32,32,108,40,40,44,40,50,48,0,36,38,66,66,64,0,0,40,42,0,32,28,32,20,0,50,0,0,0,26,0,0,24,0,0,0,0,0,40,32,32,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,110,108,110,44,54,54,52,54,106,0,46,42,52,56,54,34,36,30,60,60,60,62,50,36,78,84,78,70,52,28,32,0,0,0,28,54,56,64,54,54,64,64,0,0,0,0,38,0,52,52,50,50,32,30,32,108,42,44,46,42,50,48,0,0,0,58,56,56,0,0,40,42,0,32,0,0,0,0,50,54,50,0,26,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,110,108,110,44,54,54,52,54,106,0,46,42,52,56,54,34,36,30,60,60,64,62,50,36,80,88,82,70,52,0,0,0,0,0,0,56,56,68,56,56,64,64,106,106,108,34,34,36,52,50,50,50,32,32,32,108,42,40,40,44,50,0,0,0,0,58,56,56,0,0,40,42,0,32,0,0,18,0,50,54,50,0,26,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,108,108,110,44,54,54,52,54,108,0,46,42,54,60,54,34,36,38,60,60,64,62,50,36,84,88,82,70,52,30,32,32,32,0,30,56,56,64,56,56,64,64,0,0,0,36,0,0,50,54,50,50,32,30,30,108,44,42,42,40,50,0,0,0,0,58,56,56,0,0,48,42,0,32,0,0,0,0,50,54,50,0,26,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,108,108,110,44,54,54,52,54,106,0,46,42,54,60,54,34,36,38,60,60,64,62,50,36,84,82,82,72,52,0,32,32,32,32,0,58,56,64,56,56,64,64,106,106,108,36,36,34,54,52,52,52,30,30,32,108,40,42,40,40,50,0,0,34,36,58,56,56,0,0,48,42,0,32,0,0,20,20,50,54,50,44,26,0,0,24,0,0,22,22,0,40,0,0,22,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,108,108,110,44,54,54,48,54,106,0,40,42,54,60,54,38,36,34,60,60,64,62,50,36,84,82,82,38,0,30,32,32,32,0,30,58,58,62,58,58,64,64,0,0,0,34,0,0,52,50,50,54,32,30,30,108,44,42,46,42,0,0,0,36,36,58,66,66,0,0,48,42,0,32,0,0,0,0,50,58,50,44,26,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,42,26,108,108,110,44,54,54,74,54,94,0,40,42,54,60,54,38,36,34,60,60,60,62,60,36,82,88,82,38,52,30,32,32,32,32,30,56,56,62,56,56,64,64,0,0,0,32,34,32,52,52,52,52,32,32,32,108,42,44,42,40,52,50,50,0,0,68,66,68,0,0,48,42,0,32,0,0,0,0,50,58,50,44,26,0,0,0,0,0,20,20,22,40,0,0,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,46,26,108,108,110,44,54,54,74,54,104,0,40,42,54,60,54,38,36,34,60,60,60,62,44,36,82,88,82,38,52,0,32,0,0,0,0,58,58,64,58,58,64,64,108,108,108,34,0,0,50,50,50,52,30,30,32,108,42,40,40,36,52,50,50,0,0,68,66,54,0,0,48,42,0,32,28,28,0,0,50,58,50,44,26,0,0,0,0,0,0,0,0,40,30,32,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,46,26,108,108,110,44,54,54,72,54,104,0,40,42,54,60,54,38,36,34,60,60,60,62,58,36,82,86,82,38,52,30,34,32,32,30,30,58,56,68,58,58,64,64,0,0,0,32,32,34,52,52,52,52,32,32,32,108,42,42,44,42,52,50,50,0,0,66,66,66,0,0,48,42,0,32,28,28,0,0,50,58,50,44,26,0,0,0,0,22,0,0,0,40,30,32,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,46,22,108,108,110,44,54,54,72,54,110,0,40,0,54,60,54,32,36,34,56,54,60,62,60,36,82,86,82,40,52,0,0,0,0,0,0,58,58,64,58,58,64,64,108,108,108,0,32,0,52,50,50,50,30,32,30,108,42,40,42,40,52,50,50,0,0,66,66,66,0,0,48,42,0,32,28,28,16,0,50,58,50,40,0,0,0,26,0,22,0,0,0,40,30,32,0,0,0,0,32,22,28,0,0,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0
3,44,22,110,110,108,44,54,54,72,54,106,0,40,0,54,60,54,32,36,34,56,54,56,62,60,36,82,86,82,42,52,30,30,30,30,32,30,58,58,64,58,58,64,64,0,0,0,0,32,0,52,50,52,50,30,30,30,108,36,42,38,34,52,50,50,36,38,66,66,66,0,0,40,42,0,32,28,28,0,0,50,58,50,40,0,0,0,0,0,22,0,0,0,40,30,32,0,0,0,0,48,22,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3,44,22,110,110,108,44,54,54,52,54,106,0,40,0,54,60,54,32,36,34,56,54,60,58,60,36,78,82,82,42,52,30,32,30,30,32,0,58,58,64,58,58,64,64,106,106,108,32,32,32,44,52,50,52,30,30,30,108,44,42,44,40,52,50,54,38,38,66,66,66,0,0,40,42,0,32,28,28,0,0,50,58,50,40,0,0,0,24,0,22,0,24,0,40,30,32,0,0,0,0,48,0,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
3,40,22,108,108,108,40,54,54,52,54,108,0,42,0,54,60,54,32,36,34,56,54,60,58,58,36,82,86,82,70,52,0,32,32,0,0,32,58,58,62,58,58,64,62,106,106,108,0,0,0,54,52,54,50,32,30,32,108,46,42,44,42,52,50,54,38,38,66,64,64,0,0,40,0,0,32,28,28,0,0,50,58,50,40,0,0,0,0,0,22,0,0,0,40,30,50,0,0,0,0,48,0,28,26,0,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,40,22,108,108,108,40,54,54,52,54,106,40,44,42,54,60,54,32,36,34,56,54,60,58,58,36,82,86,82,66,52,28,0,32,30,32,28,58,58,64,58,58,64,64,0,0,0,32,32,32,54,50,50,52,32,30,30,108,44,44,44,44,52,50,44,36,36,66,64,64,0,0,40,0,0,32,28,28,0,0,50,58,50,44,44,0,0,0,0,22,0,26,0,40,30,50,0,0,0,0,48,0,28,26,0,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,40,26,110,110,108,40,54,54,52,54,106,40,44,42,52,60,52,32,36,30,56,54,60,58,48,36,82,86,82,68,52,28,32,0,0,0,0,58,58,64,58,58,64,64,106,106,108,0,0,0,52,52,52,52,32,32,32,108,42,42,42,42,52,50,44,36,36,66,56,56,0,0,26,0,0,32,28,28,0,0,50,58,50,44,44,0,0,0,0,22,0,0,0,40,30,50,0,0,0,0,30,0,28,24,0,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,40,26,110,110,108,40,54,54,50,54,106,40,36,42,50,60,52,32,36,30,60,60,60,58,48,36,82,86,82,66,50,0,0,0,0,0,0,56,54,66,56,56,62,62,0,0,0,0,0,0,52,54,52,52,34,34,34,108,46,42,42,42,52,50,44,36,38,66,56,56,0,0,26,0,0,32,28,28,0,0,50,58,50,44,44,0,0,0,0,22,0,0,0,40,30,50,0,0,0,0,30,0,0,24,0,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,40,26,110,110,108,40,54,54,50,54,106,40,36,42,50,60,52,42,0,30,60,60,60,58,48,36,82,90,82,66,50,0,32,0,0,0,0,56,56,64,56,56,62,64,106,106,108,0,0,0,54,52,52,54,32,30,32,108,44,44,42,42,52,50,44,36,36,66,56,56,0,0,26,0,0,38,28,28,0,0,50,58,50,44,44,0,0,0,0,22,0,0,0,40,30,50,0,0,0,0,30,0,0,24,0,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,42,26,110,110,108,40,54,54,50,54,106,40,36,42,50,60,52,42,0,30,60,60,58,58,44,36,82,86,82,66,50,28,32,32,34,32,28,56,56,68,56,58,64,64,0,0,0,34,36,36,52,54,54,54,32,32,32,108,44,42,46,42,52,50,44,36,36,58,54,54,0,0,26,0,0,38,28,28,0,0,50,58,50,44,44,54,0,0,0,22,0,0,0,40,30,50,0,0,44,0,30,0,0,24,22,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,44,26,110,110,108,40,54,54,50,54,106,40,36,42,50,60,52,32,0,30,24,58,58,58,44,36,78,86,82,66,50,30,0,0,0,0,0,56,56,66,56,56,64,64,106,106,108,34,34,34,54,54,52,54,32,32,30,108,42,42,44,42,52,50,44,36,36,58,54,54,22,22,26,0,0,38,28,28,22,0,50,58,50,44,44,54,0,24,0,22,18,0,24,40,30,50,0,0,44,0,30,0,0,24,22,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,72,26,110,110,108,40,54,54,50,54,104,40,36,42,50,60,52,32,0,30,60,58,60,58,60,36,80,86,80,36,50,28,32,34,32,0,30,56,56,62,56,56,64,64,0,0,0,34,0,0,54,54,52,52,32,30,30,106,42,46,44,44,52,50,44,36,36,66,66,66,0,22,38,0,0,38,28,28,0,0,50,58,50,44,44,54,0,0,0,22,0,0,0,40,30,50,0,0,44,0,30,0,0,24,22,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,72,26,110,110,108,40,54,54,54,56,104,34,32,36,54,40,54,32,0,30,62,60,60,62,60,36,82,86,82,36,50,0,32,0,0,0,0,56,56,64,56,56,64,64,106,106,106,36,34,34,50,52,52,54,30,32,32,108,44,42,44,42,52,50,44,36,36,66,66,66,0,22,38,0,0,38,28,28,0,0,50,58,50,44,44,54,0,0,0,22,0,0,0,40,30,50,0,0,44,0,30,0,0,24,22,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,72,26,110,110,110,40,54,54,54,56,106,34,32,36,54,40,54,32,0,30,62,60,60,62,44,36,82,84,82,36,50,0,0,0,0,0,0,56,56,64,56,56,64,64,106,106,108,0,0,0,52,52,52,52,32,32,30,108,42,42,44,40,52,50,44,0,36,54,66,66,0,22,38,0,0,38,32,28,0,0,0,34,0,44,44,54,0,0,0,22,0,0,0,40,30,50,0,36,36,0,30,0,0,24,22,0,26,26,0,0,0,0,0,0,0,0,0,20,0,0
3,72,26,110,110,110,40,54,54,54,56,104,40,32,36,54,40,54,32,0,30,62,60,64,60,44,0,82,86,82,80,50,0,30,30,0,0,0,56,56,64,56,56,66,64,0,0,0,34,34,34,52,52,52,52,30,30,32,108,44,42,42,42,0,0,44,36,34,54,66,66,0,22,24,0,0,38,32,28,20,0,0,34,0,44,44,54,0,0,0,22,22,22,22,40,30,50,0,36,36,0,30,0,0,24,22,0,26,26,0,0,26,0,0,0,0,0,0,20,0,0
3,44,26,108,108,108,40,54,54,54,56,106,40,32,36,54,40,54,32,0,30,62,60,64,60,44,0,82,86,82,68,50,0,32,30,0,0,0,0,0,64,0,0,64,64,104,104,106,0,0,0,52,52,52,54,32,32,30,106,42,42,40,40,0,0,44,38,36,54,66,66,0,22,24,0,0,38,32,28,0,0,40,32,40,44,44,54,0,0,0,22,0,0,0,0,0,50,0,36,36,0,30,0,0,24,22,0,26,26,0,0,26,0,0,0,0,0,0,20,0,0
3,44,26,108,108,108,40,54,54,54,56,102,40,42,36,54,40,54,32,0,30,60,64,60,60,60,0,82,86,82,70,50,28,30,30,30,30,30,56,56,66,56,56,64,64,0,0,0,34,0,0,54,54,52,52,30,30,30,108,44,42,42,42,0,0,44,36,36,54,66,66,0,22,24,0,0,38,32,28,0,0,40,32,40,44,44,54,0,0,0,22,0,0,0,0,0,50,0,36,36,0,30,0,0,24,22,0,26,26,0,0,26,0,0,0,0,0,0,20,0,0
3,44,26,108,108,108,40,54,54,54,56,102,40,42,36,54,66,54,32,0,30,60,64,60,60,60,0,78,88,82,68,50,30,32,30,30,32,30,58,58,68,58,58,64,64,106,106,106,34,36,34,52,50,52,50,30,30,32,106,44,40,42,44,0,0,44,0,0,54,66,66,0,22,24,40,0,38,32,28,0,0,40,32,40,44,44,54,0,0,0,22,0,0,0,0,0,50,0,36,36,0,30,0,0,24,22,0,26,26,0,0,26,0,0,0,0,0,0,20,0,0
3,46,26,108,108,108,40,54,54,54,56,96,40,42,36,54,66,54,32,0,30,60,60,60,62,60,0,78,88,82,50,50,28,30,30,30,32,30,58,58,64,58,58,64,64,0,0,0,34,34,34,52,52,52,52,32,32,36,106,44,42,42,42,0,0,44,36,36,54,66,66,0,22,24,40,0,38,32,28,0,0,40,32,40,44,44,54,0,0,0,22,0,0,0,0,0,50,0,36,36,0,30,0,0,24,22,0,26,26,0,0,26,0,0,0,0,0,0,0,0,0
3,46,26,108,108,108,40,0,54,54,56,108,40,42,36,54,66,54,32,0,30,60,60,60,62,60,0,78,88,82,50,50,0,0,0,0,0,0,58,58,68,58,58,64,64,106,106,108,36,0,0,54,52,52,52,30,32,32,108,40,42,40,42,0,0,44,36,36,54,66,66,0,24,24,40,0,44,32,28,0,0,40,32,40,44,44,54,22,0,0,22,0,0,0,0,0,50,0,36,36,0,30,0,0,24,22,0,26,26,0,0,26,0,0,0,0,0,0,0,0,0
3,46,26,108,110,108,0,0,54,54,56,104,40,42,36,54,66,54,32,0,30,60,60,60,62,60,0,78,88,82,50,50,30,32,32,30,32,28,58,58,62,58,58,62,62,0,0,0,34,0,0,54,52,52,52,32,32,32,106,42,44,42,44,0,0,44,38,38,54,66,66,0,24,24,40,0,44,32,28,0,0,40,56,40,44,44,54,0,0,0,22,0,0,0,0,0,0,0,36,36,0,30,0,0,24,22,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
3,46,26,108,110,108,0,64,54,54,56,106,40,30,36,54,66,54,32,0,30,58,46,60,58,60,0,78,88,82,50,52,30,30,30,30,30,0,58,58,64,58,58,64,64,0,0,0,36,36,36,54,52,52,52,30,30,32,106,46,42,44,44,52,52,52,38,36,54,66,66,0,24,24,40,0,44,32,28,24,0,40,56,40,0,0,54,0,24,0,22,20,24,22,0,0,0,0,36,36,0,30,0,0,24,22,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,108,110,0,64,54,54,56,108,40,30,36,54,66,54,32,0,30,58,46,60,58,60,0,78,88,82,62,52,30,32,0,0,0,0,56,56,64,58,56,64,64,106,106,106,0,0,0,54,52,54,54,30,30,30,108,42,42,42,42,52,52,52,38,38,54,66,66,0,24,24,40,0,44,28,28,0,0,42,56,40,0,0,54,0,0,0,22,0,0,0,0,24,0,0,36,36,0,0,0,0,0,22,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,108,110,0,64,54,54,56,96,40,42,36,54,62,54,32,0,30,60,62,60,60,60,0,78,88,82,62,54,30,32,32,32,32,30,58,58,64,58,56,62,62,0,0,0,34,34,36,52,52,52,52,30,30,30,108,42,44,42,42,52,52,52,38,38,54,66,66,0,24,24,40,0,44,28,28,0,0,42,56,40,0,0,54,0,0,0,24,0,0,0,0,24,0,0,36,36,0,0,0,0,0,22,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,108,110,0,64,54,54,56,106,40,42,36,54,62,54,32,0,30,60,62,60,60,60,0,80,86,82,62,54,0,0,0,0,0,0,56,56,64,56,56,64,66,106,106,106,0,0,0,52,52,54,52,30,30,30,106,40,42,42,42,52,52,52,38,38,54,66,66,0,24,38,40,0,44,28,28,0,0,42,56,40,0,0,54,0,0,0,24,0,0,0,38,24,0,0,36,36,0,0,0,0,0,22,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,108,110,0,64,54,54,56,102,40,42,36,54,62,54,32,0,30,60,62,60,60,60,0,80,86,82,68,54,30,32,32,34,34,30,56,56,68,56,56,64,66,0,0,0,0,0,34,54,54,52,54,30,30,30,108,42,42,42,42,52,52,52,36,38,54,66,66,0,24,38,40,0,44,28,28,0,0,42,56,40,0,0,0,0,0,0,24,0,0,0,38,24,0,0,36,42,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,108,110,0,52,54,50,54,106,40,42,36,54,62,54,0,0,30,62,60,60,60,60,0,80,86,82,64,54,28,32,30,30,32,30,56,56,66,56,56,64,64,104,104,106,34,36,36,52,52,52,52,30,30,30,106,44,42,42,42,52,52,52,38,38,54,66,66,0,24,38,40,0,44,28,28,22,22,42,56,40,0,0,0,0,24,0,24,22,22,0,38,24,0,20,36,42,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,110,108,40,52,54,40,54,108,40,44,36,54,62,54,0,0,34,62,60,60,60,60,0,82,86,82,66,54,30,36,0,0,0,30,56,56,64,56,56,64,64,0,0,0,0,0,0,56,52,54,52,30,30,30,108,38,40,38,40,52,52,52,36,38,64,64,64,0,24,38,40,0,44,28,28,0,0,42,56,40,0,0,0,0,0,0,24,0,0,0,38,24,0,0,42,42,0,0,0,0,20,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,110,108,40,52,54,40,54,106,40,44,0,54,60,54,0,0,34,62,60,60,60,60,38,80,88,82,66,60,30,30,30,32,32,30,58,58,64,56,58,64,64,0,0,0,34,34,36,52,54,52,52,30,32,30,108,42,44,42,42,48,52,56,38,38,64,64,64,0,24,38,40,0,44,28,28,0,0,42,56,40,0,0,0,0,0,0,24,22,22,22,38,24,0,0,42,42,0,0,0,0,20,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,110,108,40,52,54,40,54,106,40,44,0,54,78,54,0,52,34,62,60,60,60,60,38,82,88,80,70,60,30,32,32,34,0,0,58,58,64,58,58,64,64,108,108,108,0,0,0,54,54,52,54,30,30,30,108,44,42,42,42,48,52,56,36,38,64,64,64,0,24,38,40,0,44,28,28,0,0,42,56,40,0,0,0,0,0,0,24,0,0,0,38,24,0,0,42,42,0,0,0,0,20,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0
3,46,0,108,110,108,40,52,54,50,54,106,0,44,0,54,78,54,0,52,34,62,60,60,60,60,38,82,90,82,70,60,30,32,32,30,30,30,58,58,68,58,58,64,64,0,0,0,0,0,0,50,50,50,50,30,30,30,108,42,44,44,42,48,52,56,0,0,64,64,64,18,24,38,40,0,44,28,28,0,0,42,56,40,0,0,0,0,0,0,24,0,0,0,38,24,0,0,42,42,0,0,0,0,20,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
