room_num,ec:8c:a2:f2:7a:b8,fa:8f:ca:54:a2:6d,74:3e:2b:7d:04:d8,74:3e:2b:7d:79:b8,74:3e:2b:be:1f:e8,74:3e:2b:be:1f:e2,74:3e:2b:3d:6d:48,14:2d:27:37:99:60,74:3e:2b:be:9d:68,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:62,74:3e:2b:7e:88:28,74:3e:2b:be:9c:d2,74:3e:2b:be:9c:d8,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,74:3e:2b:be:88:22,74:3e:2b:be:88:28,74:3e:2b:3e:88:28,66:eb:8c:0b:20:6e,74:3e:2b:7d:86:b8,74:3e:2b:bd:7e:18,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,fa:8f:ca:76:7d:4c,30:46:9a:fb:c5:a1,74:3e:2b:be:c7:18,40:a8:f0:6b:41:44,74:3e:2b:7c:d2:d8,74:3e:2b:3c:d2:d8,fa:8f:ca:52:95:af,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,ec:8c:a2:b2:7a:bc,ec:8c:a2:f2:7a:bc,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:3e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:bd:04:dc,74:3e:2b:3d:04:dc,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:bd:6d:4c,74:3e:2b:7e:9c:dc,de:9f:db:91:0e:dd,74:3e:2b:bd:6f:88,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:7e:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:bc:d2:dc,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:7c:b6:88,74:3e:2b:3c:b6:88,74:3e:2b:bd:85:a2,74:3e:2b:bd:6d:42,74:3e:2b:bc:d2:d2,74:3e:2b:7d:04:dc,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:be:c7:12,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:1f:ec,74:3e:2b:7c:fb:78,74:3e:2b:3d:85:a8,74:3e:2b:bc:fb:7c,74:3e:2b:3d:7e:18,74:3e:2b:7d:6d:48,f8:f5:32:28:2d:c0,74:3e:2b:7c:fb:7c,74:3e:2b:bd:79:b2,3c:17:10:94:eb:8e,74:3e:2b:bd:7e:12,74:3e:2b:7d:7e:18,74:3e:2b:be:a3:38,74:3e:2b:bd:6f:82,74:3e:2b:bc:b6:82,b8:ee:0e:d6:53:72,74:3e:2b:3d:79:b8,74:3e:2b:3c:fb:78,32:cd:a7:fc:3b:2b,ec:8c:a2:b2:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:bd:6e:62,74:3e:2b:7d:6e:68,74:3e:2b:3d:6e:68,2c:30:33:f8:b8:b9,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7c:d2:dc,a8:9a:93:8a:84:7e,74:3e:2b:3c:d2:dc,b4:2a:0e:10:47:0a,78:29:ed:19:cb:ef,74:3e:2b:bd:6e:68,58:20:b1:3c:74:1f,b4:2a:0e:c7:0f:ae,74:3e:2b:bc:fb:72,ec:8c:a2:72:7a:b8,c8:3a:35:90:b2:11,10:86:8c:18:48:e8,78:29:ed:4c:b2:51,2c:30:33:ff:a5:f9,74:3e:2b:be:a3:32,a0:8c:fd:6c:7d:10,58:90:43:45:2b:e4,74:3e:2b:3e:a3:38,30:46:9a:fb:c5:a3,74:3e:2b:be:c7:58,e6:f5:32:28:2d:c3,74:3e:2b:bc:b6:8c
1,86,0,38,86,36,24,36,0,48,52,50,54,32,118,122,118,118,0,30,32,80,54,44,0,38,0,84,80,64,78,36,36,0,0,0,66,64,66,66,66,66,64,66,30,32,30,50,50,48,50,76,76,76,28,30,0,0,0,0,108,108,108,0,108,28,34,28,28,24,26,32,44,42,34,36,0,0,70,38,38,0,38,54,62,62,62,0,40,72,34,0,32,0,34,82,0,48,0,0,28,0,0,82,52,0,86,86,32,32,24,26,36,34,32,0,32,0,0,28,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,38,86,36,24,36,0,48,52,50,54,24,118,122,118,118,0,30,22,76,54,44,0,38,0,96,80,64,80,36,36,0,0,32,62,64,70,66,66,66,62,60,0,0,0,52,52,52,52,76,76,76,30,28,36,36,38,0,0,0,0,30,108,0,34,28,28,24,26,0,42,42,36,36,0,0,70,38,38,28,38,54,62,62,62,0,40,72,34,0,32,0,36,82,0,48,0,0,28,0,0,82,52,0,86,86,32,32,24,26,36,34,0,0,0,0,0,28,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,38,86,36,24,36,0,48,52,50,54,24,118,122,118,118,0,30,22,78,52,44,0,38,0,96,48,64,80,36,36,0,28,26,60,60,68,68,66,66,60,58,30,30,30,52,50,52,52,76,76,76,30,30,38,40,36,38,108,108,108,26,108,26,34,28,28,0,0,32,44,46,0,0,0,0,70,38,38,28,38,54,62,62,62,0,40,72,36,0,32,0,34,82,0,48,0,0,28,0,0,82,52,0,86,86,32,32,24,26,36,34,32,0,32,0,0,28,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,38,86,36,24,36,0,48,52,50,54,24,118,122,118,118,0,30,22,78,52,44,0,38,0,94,48,64,82,38,38,0,0,0,66,64,66,66,66,66,64,66,0,0,0,52,50,50,50,78,78,78,28,28,36,0,0,0,0,0,0,0,110,26,32,28,28,0,0,32,44,44,32,34,0,0,70,38,36,28,38,54,62,62,62,0,40,72,0,0,32,0,0,82,0,48,0,0,28,0,0,82,52,0,86,86,32,32,24,26,36,34,32,0,34,0,0,28,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,38,84,36,24,36,0,48,52,50,54,24,118,42,118,118,0,30,22,78,52,44,0,38,0,72,48,62,84,38,38,0,28,28,64,66,66,66,66,68,64,64,32,30,30,52,52,52,52,76,76,76,28,28,38,36,36,38,0,0,0,28,110,44,32,28,28,0,0,34,44,44,34,34,0,0,68,38,36,28,38,54,62,62,62,22,44,68,34,0,32,0,36,80,0,48,0,0,28,0,0,80,46,0,86,86,32,32,24,26,36,34,32,0,32,0,0,28,0,0,46,74,0,0,0,0,0,0,0,0,0,0,0,0
1,82,0,38,84,26,24,0,0,48,52,50,54,24,116,120,118,118,0,30,22,80,52,44,0,38,0,84,44,62,78,38,38,0,0,0,66,66,68,68,68,68,66,66,32,30,32,52,50,52,52,78,76,76,28,30,36,36,0,0,108,108,108,0,108,44,28,28,28,0,0,34,42,42,38,36,0,0,72,38,36,0,38,54,0,62,62,0,44,72,34,0,32,0,34,80,0,48,0,0,28,0,0,80,46,0,80,78,32,32,24,26,36,34,32,0,34,0,0,28,0,0,46,80,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,38,84,26,24,0,0,48,52,50,54,24,116,120,118,118,0,30,22,80,52,44,0,38,0,82,44,62,84,38,38,0,0,30,64,64,0,0,0,0,64,64,30,28,30,50,50,50,50,78,78,78,28,0,36,38,38,36,0,0,0,34,110,44,30,28,28,0,0,32,42,42,36,34,0,0,72,38,36,28,38,54,0,62,62,0,44,72,36,0,32,0,34,80,0,48,48,0,28,0,0,80,46,0,86,86,32,32,24,26,36,34,32,0,0,0,0,28,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,80,0,38,88,26,24,0,0,48,52,50,54,24,116,120,118,118,0,30,22,80,52,44,0,0,0,86,46,62,86,38,38,0,28,0,58,60,66,66,66,66,60,58,30,32,30,50,52,50,50,78,78,78,0,0,36,36,36,36,108,108,108,30,110,44,30,28,28,0,0,32,44,42,34,32,0,0,72,38,36,0,38,54,0,62,62,0,44,72,34,0,32,0,34,80,0,48,48,0,28,0,0,80,46,0,84,82,32,32,24,26,36,34,32,0,32,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,0,38,88,26,24,0,0,48,52,52,52,24,118,122,118,118,0,0,22,78,52,44,0,0,0,84,48,64,84,36,36,0,0,0,66,66,64,66,66,66,64,66,0,0,0,52,50,52,52,76,76,76,30,32,36,36,36,0,108,108,110,0,110,44,30,28,28,0,0,0,42,42,32,34,0,0,72,38,36,30,38,54,0,62,62,0,44,72,34,0,32,0,34,80,0,48,48,0,28,0,0,80,46,0,84,82,32,32,24,26,36,34,0,0,28,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,0,0,76,26,24,0,0,48,52,52,52,24,118,122,118,118,0,0,22,46,56,44,0,0,0,84,48,64,88,36,36,0,30,28,66,66,64,64,66,66,66,66,32,32,32,50,50,50,50,78,78,76,30,28,36,36,36,36,0,0,0,28,110,44,30,28,28,0,0,30,44,44,0,0,0,0,72,38,36,26,38,54,0,62,62,18,36,72,34,0,32,0,34,76,0,48,48,0,28,0,0,74,34,0,82,84,32,32,24,26,0,0,30,0,30,0,0,28,0,0,32,84,0,0,0,0,0,0,0,0,0,0,0,0
1,82,0,0,76,26,0,0,0,48,52,52,52,24,118,122,116,118,0,28,22,80,54,0,0,0,0,100,48,64,80,36,36,0,0,0,64,64,66,66,64,66,66,64,30,32,34,50,52,52,50,80,80,80,30,28,34,36,36,40,108,108,108,0,108,44,30,28,28,0,0,0,42,42,34,0,0,0,70,0,36,30,54,54,0,62,62,0,36,70,36,0,32,0,0,76,0,48,48,0,28,0,0,74,34,0,84,84,32,32,0,26,0,0,0,0,0,0,0,28,0,0,32,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,0,0,76,26,0,0,0,48,52,52,52,24,118,122,116,118,0,28,22,78,30,0,0,0,0,94,46,64,80,36,36,36,0,0,64,64,66,66,66,64,66,64,32,32,32,50,52,52,52,80,80,80,28,28,36,36,36,0,0,0,0,0,108,44,30,28,28,0,0,32,44,44,32,34,0,0,70,0,36,28,54,54,0,62,62,0,36,70,34,0,0,0,34,76,0,48,48,0,28,0,0,74,34,0,80,80,32,32,0,26,0,0,32,0,30,0,0,28,0,0,32,80,0,0,0,0,0,0,0,0,0,0,0,0
1,80,22,0,76,26,0,0,0,48,52,52,52,24,118,124,116,118,0,28,22,78,30,0,0,0,0,94,50,64,80,36,36,36,28,30,62,62,66,64,64,64,62,60,32,32,32,50,50,52,50,78,78,78,30,30,36,36,36,0,108,108,108,30,108,44,30,28,28,0,0,30,44,44,36,34,0,0,70,0,36,28,54,0,0,62,62,0,42,70,34,0,0,0,36,76,0,48,48,0,0,0,0,74,34,0,80,80,32,32,0,26,0,26,32,0,30,0,0,28,0,0,32,80,0,0,0,0,0,0,0,0,0,0,0,0
1,88,22,40,88,26,0,0,0,48,52,52,52,24,118,46,116,118,0,28,22,78,30,0,0,0,0,94,50,62,140,36,36,36,0,0,64,64,64,66,66,66,64,64,0,0,0,0,0,0,0,76,76,76,30,30,34,0,0,0,108,108,108,0,108,44,30,28,28,0,0,0,44,44,34,0,0,0,70,0,36,28,54,0,0,62,62,0,42,70,0,0,0,0,0,76,0,48,48,0,0,0,0,74,34,0,86,80,32,32,0,26,0,36,0,0,0,0,0,28,0,0,32,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,24,40,88,26,0,0,0,48,52,52,52,24,118,122,116,118,0,28,22,78,30,0,0,0,0,96,50,62,78,36,36,38,30,30,64,66,64,66,66,66,66,64,32,32,32,50,50,50,50,76,74,76,28,0,36,36,36,0,0,0,0,30,110,44,30,28,28,0,0,28,44,42,34,34,0,0,70,0,36,30,54,0,0,62,62,20,42,70,34,48,0,0,34,76,0,48,48,0,0,0,0,74,34,0,86,80,32,32,0,26,0,36,32,0,30,0,0,28,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,24,28,88,26,0,0,0,48,52,52,52,24,118,122,116,118,0,28,22,80,56,0,0,0,0,92,48,62,84,36,36,38,28,28,64,66,64,64,64,66,64,64,30,0,32,50,50,50,52,78,76,76,28,0,38,36,36,36,108,108,110,30,110,44,30,28,30,0,0,32,44,44,34,36,0,0,70,0,36,28,52,0,0,62,62,0,40,70,36,48,0,0,36,76,0,48,48,0,0,0,0,74,34,0,84,84,32,32,0,0,26,28,0,0,0,0,0,28,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,86,24,28,88,26,0,0,0,48,0,52,52,30,118,124,116,118,0,36,22,78,56,0,0,0,0,84,44,62,84,36,36,38,0,0,66,68,0,0,0,0,64,66,0,0,0,50,50,50,50,78,78,78,30,30,38,36,38,0,0,0,0,0,110,44,30,28,30,0,0,0,42,44,32,36,0,0,70,0,36,30,52,0,0,62,62,0,40,70,0,48,0,0,34,76,0,48,48,0,0,0,0,74,34,0,86,86,0,0,0,0,26,28,0,0,0,0,0,26,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,80,24,28,44,26,0,0,0,48,0,52,52,30,118,124,116,118,0,36,0,78,56,0,30,0,0,86,44,62,84,36,36,38,0,0,58,60,64,64,64,64,60,58,30,30,30,52,50,50,50,78,78,78,30,28,38,36,38,38,0,0,0,30,110,42,30,28,30,0,0,32,44,46,34,38,0,0,70,0,36,28,52,0,0,62,62,0,40,70,34,48,0,0,34,72,0,48,48,0,0,0,0,74,34,0,80,78,0,0,0,0,26,28,30,0,34,0,0,26,0,0,46,80,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,28,88,26,0,0,0,52,0,54,52,30,118,124,116,118,0,36,0,80,54,0,30,0,0,84,44,62,84,36,36,38,0,0,64,64,64,64,64,64,64,64,30,30,30,52,52,52,52,78,78,80,28,0,36,0,0,34,110,110,110,0,110,42,30,30,28,0,0,0,44,44,34,36,0,0,72,0,36,0,52,52,0,62,62,0,40,70,36,48,0,0,36,72,0,48,48,0,0,0,0,74,34,0,82,84,32,32,32,0,26,28,0,0,0,0,0,30,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,84,24,28,88,26,0,0,0,52,0,54,52,30,118,124,116,118,0,36,0,78,54,0,30,0,0,86,48,62,86,36,36,38,0,0,64,64,64,66,66,64,64,64,30,30,30,50,50,50,52,78,78,78,30,28,36,36,36,36,0,0,0,28,110,42,30,30,28,0,0,30,42,42,0,0,0,0,72,0,36,28,52,52,0,62,62,22,40,72,36,48,0,0,0,72,0,48,48,0,0,0,0,74,34,0,82,84,32,32,32,0,26,28,34,0,30,0,0,30,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,84,24,30,90,26,0,0,0,52,0,54,52,30,118,124,116,118,0,36,0,80,54,48,30,0,0,84,44,62,86,36,36,38,30,0,66,66,64,64,64,64,64,64,30,30,30,50,50,50,50,78,78,78,28,0,36,34,36,36,108,108,108,28,108,24,30,30,28,0,0,0,44,44,34,28,0,0,72,0,36,28,52,52,0,62,62,0,40,72,0,48,0,0,0,72,0,48,48,0,0,0,0,74,34,0,82,82,32,32,32,0,26,28,0,0,0,0,0,30,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,30,90,0,0,0,0,52,52,52,52,30,118,122,118,118,0,36,0,76,36,48,30,0,0,84,44,68,84,36,36,38,0,0,64,64,62,62,62,62,64,64,0,0,0,48,48,48,48,78,80,80,30,0,36,36,36,36,108,0,108,0,108,24,30,30,28,0,0,0,44,42,36,36,0,0,72,0,36,0,52,52,0,62,60,0,40,72,36,48,0,0,0,72,0,48,48,0,0,0,0,74,34,0,82,82,32,32,32,0,26,28,0,0,0,0,0,30,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,30,80,0,0,0,0,52,52,52,52,30,118,38,118,118,0,36,0,78,36,48,30,0,0,94,44,68,86,36,36,38,0,0,64,64,66,66,66,66,64,64,0,0,0,48,46,48,46,78,78,78,30,28,0,36,36,34,0,0,0,0,108,24,0,30,28,0,0,32,42,42,0,0,0,0,72,0,36,28,52,52,0,62,60,20,40,70,0,48,0,0,36,74,0,48,0,0,0,0,0,74,34,0,84,84,32,32,32,0,26,28,32,0,32,0,0,30,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,60,24,30,80,30,26,0,0,50,52,52,52,30,118,124,118,118,0,36,0,80,54,48,30,0,0,94,46,68,86,38,36,38,30,0,64,66,66,66,66,66,66,64,28,28,30,48,48,48,46,80,80,80,28,28,0,0,0,0,108,108,108,30,110,24,0,30,28,26,26,32,42,44,38,0,0,0,72,0,38,30,56,54,0,62,60,0,42,70,0,48,0,0,0,74,0,48,0,0,0,0,0,74,34,0,84,84,28,26,26,0,26,28,32,0,32,0,0,24,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,60,24,30,80,30,26,0,0,48,52,52,52,30,118,122,118,118,0,26,32,80,54,36,30,0,0,60,42,60,80,38,36,38,30,30,66,66,66,66,68,66,66,66,0,0,0,48,48,48,46,78,78,78,30,28,36,0,0,0,0,0,0,30,108,24,0,30,28,26,26,32,44,42,36,0,0,0,72,0,38,30,56,54,0,0,60,18,44,70,34,42,0,0,36,74,0,48,42,0,0,0,0,74,34,0,84,84,28,26,26,0,26,28,30,0,30,0,0,24,0,0,50,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,24,24,80,30,26,0,0,48,52,52,52,30,118,122,118,118,0,26,32,80,54,36,30,0,0,70,46,60,80,38,36,38,30,0,64,64,68,66,68,68,64,64,28,30,32,46,48,48,48,76,76,76,0,0,36,38,36,36,108,108,108,30,108,26,0,30,28,26,26,0,44,44,0,34,0,0,72,0,38,0,56,54,0,0,60,0,44,70,36,42,0,0,36,74,0,48,42,0,0,0,0,74,0,0,82,84,28,26,26,0,26,28,0,0,0,0,0,24,0,0,50,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,24,24,80,30,26,0,0,48,52,52,52,30,118,66,118,118,0,26,32,78,54,36,30,0,0,94,46,68,80,38,38,38,0,0,64,64,68,66,66,66,64,64,0,0,0,46,48,48,48,76,78,78,28,28,38,38,40,38,0,0,0,0,108,26,0,30,28,26,26,32,42,44,34,34,0,0,72,36,38,30,56,54,0,0,60,0,44,70,36,42,0,0,36,74,0,48,42,0,0,0,0,74,0,26,82,84,28,26,26,0,26,28,32,0,34,0,0,24,0,0,50,84,0,0,0,0,0,0,0,0,0,0,0,0
1,86,24,24,80,30,26,0,0,48,52,52,52,30,118,124,118,118,0,26,32,44,54,36,30,0,0,84,46,68,78,38,38,38,30,0,68,64,66,66,66,66,64,64,0,0,0,46,48,48,46,78,78,78,28,28,36,38,36,38,0,0,0,28,108,26,0,30,28,26,26,32,0,0,0,0,0,0,70,36,38,28,56,54,0,0,60,0,36,68,36,42,0,0,36,72,22,0,42,0,0,0,0,74,0,26,84,84,28,26,26,0,26,28,30,0,30,0,0,24,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,24,24,88,30,26,0,0,50,52,52,54,30,118,124,118,118,0,26,32,80,54,36,30,0,0,86,46,68,78,38,38,38,0,0,64,66,66,66,66,66,64,64,0,0,0,48,48,48,48,78,76,76,28,0,36,38,36,36,108,108,108,0,108,26,0,30,28,26,26,34,44,44,34,36,0,0,70,36,38,28,56,54,0,0,60,0,44,68,34,42,0,0,0,72,22,0,42,0,0,0,0,74,0,26,84,84,28,26,26,0,26,28,32,0,34,0,0,24,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,24,24,88,28,26,0,0,50,52,52,54,26,118,126,118,118,0,26,30,80,54,40,30,0,0,84,46,68,82,38,38,32,0,0,66,64,66,66,66,66,64,64,30,32,32,46,48,46,48,78,78,78,28,26,38,38,36,0,0,0,0,0,108,26,0,30,28,26,26,0,44,42,34,32,24,0,70,36,38,26,56,54,0,0,60,0,44,68,38,42,0,0,36,72,22,42,42,0,0,0,0,74,0,26,86,86,28,26,26,0,26,28,0,0,0,0,0,24,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,24,88,28,26,0,0,50,52,52,54,26,118,126,118,118,0,20,30,80,54,40,30,0,0,86,46,68,82,38,38,32,0,0,64,66,66,66,66,66,64,64,0,0,0,48,46,46,46,76,76,76,26,28,34,36,36,36,108,108,108,0,108,26,26,30,30,26,26,0,44,44,36,34,24,0,70,36,38,26,54,54,0,0,60,0,44,68,0,42,0,0,0,72,22,42,42,0,30,0,0,74,0,26,86,86,26,22,24,0,26,28,0,0,0,0,0,26,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,24,88,28,26,0,0,50,52,52,54,26,118,126,118,118,0,20,30,76,54,40,30,0,0,84,42,68,80,38,38,38,32,30,66,66,66,66,68,68,66,66,0,0,0,48,48,48,48,76,76,76,28,28,36,36,0,0,0,0,0,32,108,26,26,30,30,26,26,34,44,44,36,34,24,0,70,36,38,26,54,54,0,0,60,0,44,68,36,42,0,0,36,72,22,42,42,0,30,0,0,74,0,26,86,86,26,22,24,0,26,28,34,0,34,0,0,26,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,42,78,28,26,0,0,50,52,52,54,26,118,124,118,118,0,20,30,78,54,40,30,0,0,84,42,68,80,38,38,38,28,0,64,64,66,68,68,66,64,64,30,30,30,48,48,48,48,76,76,76,28,28,36,36,36,36,108,108,108,30,108,26,26,30,30,26,26,0,42,44,0,0,24,0,70,36,38,28,54,54,0,0,60,0,42,68,34,42,0,0,34,72,22,42,42,0,30,0,0,74,0,26,86,84,26,22,24,0,36,36,0,0,0,0,0,26,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,42,78,28,26,0,0,50,52,52,54,26,116,124,116,116,0,20,30,78,54,38,0,0,0,84,42,62,80,34,38,38,0,0,66,66,68,68,68,68,64,66,32,32,30,48,48,48,48,76,76,76,28,30,38,38,38,0,106,106,108,0,108,26,28,30,28,26,26,32,44,44,34,34,24,0,70,36,34,28,54,54,62,64,62,0,42,68,36,42,0,0,0,72,22,42,42,0,34,0,0,74,0,26,86,84,26,22,24,0,36,36,30,0,32,0,0,28,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,42,78,28,26,0,0,50,52,52,54,28,116,122,116,116,0,30,30,80,54,38,0,0,0,94,42,62,80,34,38,38,28,0,66,66,66,66,68,68,66,66,0,0,0,48,48,48,48,78,76,76,28,30,38,36,38,0,0,0,0,28,108,26,28,30,28,26,26,0,44,44,34,34,24,0,70,36,34,28,54,54,62,64,62,0,42,68,36,42,0,0,36,72,22,42,42,0,34,0,0,74,0,26,86,84,26,22,24,0,36,36,0,0,0,0,0,28,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,42,78,28,26,0,0,50,52,52,54,28,116,124,116,116,0,30,30,80,54,38,30,0,0,94,42,62,80,34,38,38,30,30,60,60,66,66,68,66,60,58,0,0,0,48,48,48,48,76,76,76,28,30,36,36,36,36,106,106,108,28,108,26,28,30,28,26,26,30,42,42,34,0,24,0,70,36,34,28,54,54,62,64,62,0,36,68,36,42,0,0,36,72,22,42,42,0,34,0,0,74,0,26,86,86,26,22,24,0,36,36,30,0,32,0,0,28,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,42,78,28,26,0,0,50,52,52,54,28,116,124,116,116,0,30,30,76,54,38,30,0,0,94,42,62,80,34,38,38,0,0,66,66,66,70,68,66,66,64,32,32,30,48,48,48,48,76,76,76,30,30,36,36,36,0,0,0,0,30,108,28,28,30,28,26,26,32,42,44,32,34,24,0,70,36,34,30,54,54,62,62,62,0,36,68,36,42,0,0,0,72,22,42,42,0,34,0,0,74,0,26,86,86,26,22,24,0,36,36,32,0,32,0,0,28,24,0,50,86,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,50,86,28,26,0,0,50,0,0,54,28,116,124,116,116,0,30,30,76,36,38,30,0,0,96,46,62,78,34,38,38,28,30,66,66,66,70,68,68,66,66,0,0,0,48,48,48,48,78,76,78,30,30,36,36,36,36,0,0,0,32,108,28,28,30,28,26,26,32,44,44,36,34,24,0,70,36,34,28,54,54,62,62,62,0,36,68,36,42,0,0,36,72,22,42,42,0,34,0,0,82,0,26,84,84,26,22,24,0,34,36,30,0,32,0,0,28,24,0,50,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,0,50,86,38,38,0,0,50,0,0,54,28,116,122,118,118,0,30,30,80,36,38,30,0,0,80,46,64,80,40,38,38,0,0,64,66,66,66,68,66,64,64,30,30,30,48,48,48,46,78,78,78,0,30,38,36,36,0,0,0,0,0,108,28,28,30,28,36,32,32,42,42,34,34,24,0,70,36,38,30,54,54,62,62,62,0,36,68,36,42,0,0,0,72,22,42,42,0,34,0,0,82,0,26,84,84,26,22,24,0,34,36,28,0,30,0,0,28,24,0,50,82,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,50,86,38,38,0,0,50,0,0,54,28,116,122,118,118,24,30,30,76,32,38,30,0,0,86,46,64,82,40,38,38,0,0,66,64,68,70,68,68,66,66,0,0,0,48,48,48,48,78,78,78,30,28,38,38,38,0,0,0,0,0,108,28,28,30,28,36,32,30,44,44,0,32,24,0,70,36,38,30,54,54,62,62,62,0,36,68,36,42,0,0,36,72,22,40,42,0,34,0,0,82,0,26,82,84,26,22,24,0,34,36,30,0,30,0,0,28,24,0,50,84,0,0,0,0,0,0,0,0,0,0,0,0
1,82,0,50,86,38,38,0,0,50,0,0,54,28,116,122,118,118,24,18,30,78,32,38,30,0,0,86,46,62,78,40,38,38,30,30,62,62,68,66,68,68,62,62,30,30,32,50,50,50,50,78,78,78,28,30,36,36,36,36,0,0,0,28,108,28,28,30,28,36,32,32,44,44,0,0,24,0,70,36,38,28,54,54,62,62,62,20,36,68,36,0,0,0,34,72,22,40,42,0,34,0,0,82,0,26,84,84,26,22,24,0,34,36,32,0,28,0,0,28,24,0,0,84,0,0,0,0,0,0,0,0,0,0,0,24
1,82,0,50,86,38,38,0,0,50,0,0,54,28,116,122,118,118,24,18,30,78,32,38,30,36,0,86,46,62,78,40,38,38,0,0,66,66,66,66,66,66,66,66,0,0,0,50,50,50,50,74,74,76,0,0,38,38,38,0,108,106,108,0,108,28,26,30,30,36,32,0,44,44,34,0,24,0,72,36,38,0,54,54,62,62,62,0,36,70,34,0,0,0,36,72,22,40,42,0,34,0,0,82,0,26,84,84,26,22,24,0,34,36,0,0,0,0,0,28,24,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,50,82,38,38,0,0,50,0,0,54,28,116,124,118,118,24,18,30,78,32,38,30,36,0,84,46,62,80,40,38,38,28,28,66,64,66,66,66,66,64,64,30,32,32,50,50,50,50,76,76,76,28,28,38,36,38,0,0,0,0,28,108,28,26,30,30,36,32,28,44,44,34,34,24,0,72,0,38,28,54,54,62,62,62,22,40,72,34,0,0,0,0,76,22,40,42,0,34,0,0,74,46,0,84,84,26,22,24,0,34,36,28,0,30,0,0,28,24,0,46,72,0,0,0,0,0,0,0,0,0,0,0,0
